sim_second,sim_minute,phase,phase_progress,target_rps,sent_total,sent_cpu,sent_file,succ,err,avg_latency_ms,bytes,wall_time
956,15.933333333333334,Afternoon,0.6083333333333334,13.3,13,10,3,13,0,21.302882230184668,5015200,2025-10-12 20:38:39.749283
957,15.95,Afternoon,0.6124999999999998,13.349999999999998,13,13,0,13,0,13.847143307849855,130000,2025-10-12 20:38:40.749283
958,15.966666666666667,Afternoon,0.6166666666666667,13.4,13,13,0,13,0,13.739317923374564,130000,2025-10-12 20:38:41.749283
959,15.983333333333333,Afternoon,0.6208333333333331,13.449999999999998,13,12,1,13,0,16.092014923532798,1758400,2025-10-12 20:38:42.749283
960,16.0,Afternoon,0.625,13.5,14,13,1,14,0,16.082962714010915,1768400,2025-10-12 20:38:43.749283
961,16.016666666666666,Afternoon,0.6291666666666664,13.549999999999997,14,13,1,14,0,16.085357215290838,1768400,2025-10-12 20:38:44.749283
962,16.033333333333335,Afternoon,0.6333333333333337,13.600000000000005,14,14,0,14,0,14.291217643403797,140000,2025-10-12 20:38:45.749283
963,16.05,Afternoon,0.6375000000000002,13.650000000000002,13,12,1,13,0,17.628762537732165,1758400,2025-10-12 20:38:46.749283
964,16.066666666666666,Afternoon,0.6416666666666666,13.7,14,13,1,14,0,17.19675078571267,1768400,2025-10-12 20:38:47.749283
965,16.083333333333332,Afternoon,0.645833333333333,13.749999999999996,14,12,2,14,0,19.169337213887566,3396800,2025-10-12 20:38:48.749283
966,16.1,Afternoon,0.6500000000000004,13.800000000000004,13,12,1,13,0,16.61842669273028,1758400,2025-10-12 20:38:49.749283
967,16.116666666666667,Afternoon,0.6541666666666668,13.850000000000001,14,13,1,14,0,18.00300892812499,1768400,2025-10-12 20:38:50.749283
968,16.133333333333333,Afternoon,0.6583333333333332,13.899999999999999,14,14,0,14,0,13.686505357327405,140000,2025-10-12 20:38:51.749283
969,16.15,Afternoon,0.6624999999999996,13.949999999999996,14,13,1,14,0,15.988532142208507,1768400,2025-10-12 20:38:52.749283
970,16.166666666666668,Afternoon,0.666666666666667,14.000000000000004,14,14,0,14,0,14.22120685700585,140000,2025-10-12 20:38:53.749283
971,16.183333333333334,Afternoon,0.6708333333333334,14.05,15,14,1,15,0,16.681311399831127,1778400,2025-10-12 20:38:54.749283
972,16.2,Afternoon,0.6749999999999998,14.099999999999998,14,12,2,14,0,19.423753428262508,3396800,2025-10-12 20:38:55.749283
973,16.216666666666665,Afternoon,0.6791666666666663,14.149999999999995,14,10,4,14,0,25.72089100015416,6653600,2025-10-12 20:38:56.749283
974,16.233333333333334,Afternoon,0.6833333333333336,14.200000000000003,14,14,0,14,0,15.183243072117746,140000,2025-10-12 20:38:57.749283
975,16.25,Afternoon,0.6875,14.25,14,12,2,14,0,19.73452621496108,3396800,2025-10-12 20:38:58.749283
